,id,dianpin_id,region,shop_name,category,category_name,avg_price_raw,avg_price,dianpin_num,rate_taste,rate_env,rate_service,address,telephone,task_id,sub_type,is_finished,status_range
13152,13432,19408840,莘庄,咸肉菜饭骨头汤,210,快餐简餐,￥11/人,11,,6.9,7.1,7.3,碧秀路74号,None,,快餐简餐,1,
13153,13433,66838904,莘庄,蒸菜小厨,210,快餐简餐,￥20/人,20,16,6.6,6.7,6.3,凯德龙之梦B1,None,,快餐简餐,1,0
13154,13434,66853631,闵行区,家乡鸡,210,快餐简餐,￥29/人,29,13,6.8,7.1,6.5,水清路609号,None,,快餐简餐,1,0
13155,13435,65325240,虹桥镇,韦亮记黄焖鸡米饭,210,快餐简餐,,-1,4,6.6,6.5,6.6,七宝镇航东路508号黄焖鸡米饭,13764459681,,快餐简餐,1,0
13156,13436,25045921,莘庄,陈小野荷叶木桶饭,210,快餐简餐,￥15/人,15,19,6.5,6.5,6.6,None,-1,,快餐简餐,1,0
13157,13437,32598849,闵行区,学友餐厅,210,快餐简餐,￥20/人,20,,7.5,7.5,7.5,紫凤路3-102号,18818274915,,快餐简餐,1,
13158,13438,2862124,万源城/东兰路,漕河泾宝石园食堂,210,快餐简餐,￥13/人,13,22,6.5,6.7,6.8,田林路487号B1楼(近古美路),None,,快餐简餐,1,0
13159,13439,6167156,虹桥镇,红旗热气羊肉馆,210,快餐简餐,,-1,3,6.6,6.6,6.6,红松路菜市场内(近黄桦路),13062770938,,快餐简餐,1,0
13160,13440,32556077,万源城/东兰路,猴及互联网餐厅,210,快餐简餐,,-1,8,6.6,6.6,6.8,None,-1,,快餐简餐,1,0
13161,13441,20794192,虹桥镇,苏州羊肉馆,210,快餐简餐,￥27/人,27,9,6.6,6.6,6.6,虹梅路2959号(近吴中路苏宁总店旁),13962136687,,快餐简餐,1,0
13162,13442,6642305,莘庄,米宝宝快餐店,210,快餐简餐,￥17/人,17,13,6.8,6.4,6.5,西环路301号(莘沥路口),02154908199,,快餐简餐,1,0
13163,13443,57149700,闵行区,林东家卤肉饭,210,快餐简餐,,-1,1,6.6,6.9,6.7,虹桥高铁北2出口B1-4,18049729803,,快餐简餐,1,0
13164,13444,5140298,南方商城,乐岛美食,210,快餐简餐,,-1,,6.4,6.7,6.5,虹梅路201号锦江乐园内,None,,快餐简餐,1,
13165,13445,5392393,浦江镇,浦江智谷商务园食堂,210,快餐简餐,,-1,11,6.7,6.7,6.7,联航路1188号浦江智谷,None,,快餐简餐,1,0
13166,13446,4516878,虹梅路,创新大楼餐厅,210,快餐简餐,￥12/人,12,11,6.6,6.6,6.6,宜山路1009号创新大厦2楼(桂果路宜山路),None,,快餐简餐,1,0
13167,13447,40059370,闵行区,悠品味精致沙县,210,快餐简餐,,-1,,6.5,6.8,7,中春路8657号,None,,快餐简餐,1,
13168,13448,5448884,老闵行,上海空间电源研究所食堂,210,快餐简餐,￥11/人,11,11,6.6,6.6,6.6,东川路2965号(近临沧路),02124188008,,快餐简餐,1,0
13169,13449,48175556,闵行区,悠品味-精致沙县,210,快餐简餐,,-1,3,6.6,6.6,6.6,浦江镇恒南路847号,None,,快餐简餐,1,0
13170,13450,18243160,闵行区,大红鹰美食,210,快餐简餐,￥20/人,20,6,6.7,6.7,6.7,星东路(星友路口),None,,快餐简餐,1,0
13171,13451,4515451,莘庄,快餐大王,210,快餐简餐,￥15/人,15,34,6.3,6.5,6.5,莘朱路270弄11号(近地铁莘庄站南广场),None,,快餐简餐,1,0
13172,13452,21228503,华漕,清新小厨,210,快餐简餐,,-1,5,6.2,6.9,7.4,保乐路168弄,02132563689,,快餐简餐,1,0
13173,13453,65704872,闵行区,大食堂,210,快餐简餐,,-1,,6.6,6.6,6.6,古美路1378号,13564680473,,快餐简餐,1,
13174,13454,68169415,闵行区,鄂香园卤汁饭,210,快餐简餐,,-1,1,6.6,6.8,6.8,漕宝路1068号,None,,快餐简餐,1,0
13175,13455,18677152,闵行区,凯龙莘庄商务园员工餐厅,210,快餐简餐,,-1,,6.4,6.4,6.6,申南路59弄,None,,快餐简餐,1,
13176,13456,50638991,闵行区,徽州小馆,210,快餐简餐,,-1,,6.6,6.6,6.6,青年路299号,02154340711,,快餐简餐,1,
13177,13457,2668978,南方商城,米宝宝快餐店,210,快餐简餐,￥15/人,15,22,6.6,6.3,6.4,虹梅南路126弄385号(近梅陇路),None,,快餐简餐,1,0
13178,13458,5407936,莘庄,伊加伊,210,快餐简餐,￥26/人,26,2,6.4,6.3,6.3,水清路(近黎安路),None,,快餐简餐,1,0
13179,13459,17367563,老闵行,交通大学闵行校区-第六餐饮,210,快餐简餐,,-1,6,6.7,6.7,6.6,联二路,None,,快餐简餐,1,0
13180,13460,23064467,春申地区,徽州小炒,210,快餐简餐,,-1,4,6.6,6.6,6.6,莲花南路银都路1560弄9号,18221532933,,快餐简餐,1,0
13181,13461,17670981,交大闵行校区,格来美餐厅,210,快餐简餐,￥14/人,14,21,6.6,6.5,6.6,交大华联生活中心二楼210(近永平路),02154744537,,快餐简餐,1,0
13182,13462,19225066,莘庄,一品香菜饭骨头汤,210,快餐简餐,￥18/人,18,13,6.6,6.4,6.5,莘建东路58弄3号1楼108室(绿地集团),None,,快餐简餐,1,0
13183,13463,48250663,闵行区,(冰),210,快餐简餐,,-1,1,6.6,6.6,6.6,浦驰路467号,None,,快餐简餐,1,0
13184,13464,15880217,万源城/东兰路,尚食局,210,快餐简餐,￥19/人,19,,6.6,6.6,6.6,漕宝路1340号,None,,快餐简餐,1,
13185,13465,15605972,闵行区,福建沙县特色小吃,210,快餐简餐,￥10/人,10,3,6.9,6.9,7.1,老沪闵路1291号,None,,快餐简餐,1,0
13186,13466,22576601,莘庄,朱师傅包子店,210,快餐简餐,,-1,,6.6,6.6,6.6,莘浜路与莘西路交汇处,None,,快餐简餐,1,
13187,13467,23415747,七宝,多c鲜果,210,快餐简餐,,-1,3,6.6,6.6,6.6,巴黎春天七宝店,None,,快餐简餐,1,0
13188,13468,13864286,老闵行,班记油泼面,210,快餐简餐,,-1,1,6.6,6.3,6.6,经八路(纬一路北侧),None,,快餐简餐,1,0
13189,13469,32324132,虹梅路,木桶饭,210,快餐简餐,￥14/人,14,13,6.5,6.4,6.6,虹梅路2959号,13127520486,,快餐简餐,1,0
13190,13470,59847766,闵行区,食为天点心店,210,快餐简餐,,-1,,6.4,6.4,6.4,兰坪路317号,18721577078,,快餐简餐,1,
13191,13471,7995254,南方商城,麦当劳,210,快餐简餐,￥31/人,31,129,6.7,6.7,6.2,万源路550号,02152728951,,快餐简餐,1,2
13192,13472,59174082,闵行区,蔡先生,210,快餐简餐,￥16/人,16,85,6.7,6.9,5.9,莘庄镇报春路新梅公寓,02156324856,,快餐简餐,1,1
13193,13473,2891506,闵行区,麦当劳,210,快餐简餐,￥24/人,24,,6.7,6.6,6.4,航北路649号,02164201905,,快餐简餐,1,
13194,13474,22244948,闵行区,麦当劳,210,快餐简餐,￥31/人,31,47,6.7,6.6,6.4,虹桥火车站2层出入口（东）1,02153823506,,快餐简餐,1,0
13195,13475,59295890,闵行区,麻辣香锅,210,快餐简餐,￥47/人,47,2,6.4,6.4,6.4,古美街道东兰路288号3-112,None,,快餐简餐,1,0
13196,13476,23975921,浦江镇,潘师傅中式快餐,210,快餐简餐,￥17/人,17,5,6.5,6.5,6.5,浦星公路1969号红星美凯龙1楼(圆弧下方),15214328089,,快餐简餐,1,0
13197,13477,7995328,南方商城,永和豆浆,210,快餐简餐,￥16/人,16,,6.5,6.6,6.6,万源路550号105室(顾戴路口),None,,快餐简餐,1,
13198,13478,24913408,浦江镇,壹食堂,210,快餐简餐,￥16/人,16,20,6.6,6.8,6.6,恒南路827号(建设银行旁),02134780177,,快餐简餐,1,0
13199,13479,19010016,闵行区,肯德基宅急送,210,快餐简餐,￥28/人,28,6,7,7,6.5,虹井路龙柏一村52号401,None,,快餐简餐,1,0
13200,13480,19220211,浦江镇,河南家乡水饺,210,快餐简餐,￥15/人,15,,6.5,6.4,6.7,浦驰路344临,None,,快餐简餐,1,
13201,13481,8929873,万源城/东兰路,丰锦园苏州汤包馆,210,快餐简餐,￥18/人,18,,6.6,6.6,6.5,古美路1146号(近东兰路),13918374266,,快餐简餐,1,
13202,13482,50290906,闵行区,小四川菜馆,210,快餐简餐,￥41/人,41,2,6.6,6.5,6.5,联明路65号,15901831295,,快餐简餐,1,0
13203,13483,59257382,闵行区,旗忠食堂,210,快餐简餐,,-1,4,6.5,6.5,6.5,光华路2188号,None,,快餐简餐,1,0
13204,13484,67216544,老闵行,鲜时速,210,快餐简餐,￥47/人,47,86,6.7,6.9,6.7,七莘路3655号凯德七宝购物广场1F(近星站路),02134511707,,快餐简餐,1,1
13205,13485,26975335,莘庄,乔家栅,210,快餐简餐,￥20/人,20,7,6.7,6.7,6.7,西环路281号,None,,快餐简餐,1,0
13206,13486,18219623,莘庄,黄焖鸡米饭,210,快餐简餐,￥20/人,20,43,6.5,6.5,6.5,莘朱路234号(闵城路),13524690753,,快餐简餐,1,0
13207,13487,6231546,颛桥,巴斯夫上海涂料食堂,210,快餐简餐,,-1,6,6.5,6.5,6.2,光华路521号(近繁安路),02164895250,,快餐简餐,1,0
13208,13488,22027475,虹桥镇,龙稻(港式)烧腊坊,210,快餐简餐,￥47/人,47,8,6.6,6.8,6.8,红松路72号,02160524228,,快餐简餐,1,0
13209,13489,6092131,老闵行,宇航系统工程研究所食堂,210,快餐简餐,,-1,,6.8,6.5,6.5,金都路3805号(近中春路),02134074508,,快餐简餐,1,
13210,13490,66155833,七宝,蒸膳美大食堂,210,快餐简餐,,-1,3,6.5,6.5,6.5,星站路87号,None,,快餐简餐,1,0
13211,13491,3532192,莘庄,沙县小吃,210,快餐简餐,￥11/人,11,3,6.5,6.5,6.5,莘沥路27号(七莘路莘沥路),13901714245,,快餐简餐,1,0
13212,13492,23897756,龙柏地区,兰州正宗牛肉面,210,快餐简餐,￥13/人,13,4,6.7,6.6,6.5,虹井路271号,15618880523,,快餐简餐,1,0
13213,13493,14182509,莘庄,千里香馄饨王,210,快餐简餐,￥10/人,10,10,6.5,6.5,6.6,None,-1,,快餐简餐,1,0
13214,13494,27019300,莘庄,陈小野漓江美食,210,快餐简餐,￥22/人,22,2,6.5,6.5,6.5,莘浜路与莘东路交口100-12号(国柜服饰城斜对面，近莘东路),13956916215,,快餐简餐,1,0
13215,13495,15991716,莘庄,多美佳,210,快餐简餐,,-1,13,6.5,6.5,6.5,None,-1,,快餐简餐,1,0
13216,13496,14741974,万源城/东兰路,姨家便当,210,快餐简餐,,-1,2,6.5,6.5,6.5,金汇南路大国际花园5区17-1号商铺,02164197729,,快餐简餐,1,0
13217,13497,14990632,老闵行,重庆夫妻肺片,210,快餐简餐,,-1,3,6.5,6.5,6.5,景谷路208-1号,None,,快餐简餐,1,0
13218,13498,18587912,闵行区,莱克菜饭,210,快餐简餐,,-1,3,6.5,6.8,6.8,沪闵路4755号（近银都路）,18019723002,,快餐简餐,1,0
13219,13499,16981262,浦江镇,肯德基,210,快餐简餐,￥23/人,23,104,6.5,6.5,6.3,陈行公路2688号(近地铁站),02134791579,,快餐简餐,1,2
13220,13500,23114426,万源城/东兰路,杨铭宇黄焖鸡米饭,210,快餐简餐,￥19/人,19,19,6.6,6.4,6.4,古美路1475号,18321955059,,快餐简餐,1,0
13221,13501,18019191,莘庄,段氏龙虾,210,快餐简餐,￥90/人,90,24,6.4,6.3,6.4,疏影路822号,13918612826,,快餐简餐,1,0
13222,13502,66072744,闵行区,小智慧卤肉饭,210,快餐简餐,￥25/人,25,,6.3,6.3,6.2,江月路1850弄浦江城市广场B1,18721919046,,快餐简餐,1,
13223,13503,2287546,老闵行,雅吉清真饭店,210,快餐简餐,￥18/人,18,84,6.8,6.5,6.1,江川路238号(近兰坪路),02164356616,,快餐简餐,1,1
13224,13504,502806,莘庄,伊加伊,210,快餐简餐,￥23/人,23,84,6.3,6.1,6.1,莘沥路7号(七莘路口),02164987362,,快餐简餐,1,1
13225,13505,67906452,闵行区,华味家大食堂,210,快餐简餐,,-1,3,6.3,6.4,6.3,报春路400号,02164122572,,快餐简餐,1,0
13226,13506,65496127,闵行区,甬尚来大食堂,210,快餐简餐,,-1,3,6.7,6.4,6.4,银春路布衣坊对面,None,,快餐简餐,1,0
13227,13507,63237996,闵行区,报春社区食堂,210,快餐简餐,,-1,1,6.4,6.4,6.4,报春路558弄,None,,快餐简餐,1,0
13228,13508,17670938,虹桥镇,正宗山东特色水饺店,210,快餐简餐,,-1,10,6.4,6.4,6.4,协和路760号,None,,快餐简餐,1,0
13229,13509,15859890,龙柏地区,御膳坊养生狮子头,210,快餐简餐,,-1,4,6.5,6.4,6.4,黄桦路529号(近红松路),15079409191,,快餐简餐,1,0
13230,13510,48012170,莘庄,黄焖鸡米饭,210,快餐简餐,￥18/人,18,1,6.4,6.4,6.4,莘沥路,18321620935,,快餐简餐,1,0
13231,13511,3374650,老闵行,福建沙县特色小吃,210,快餐简餐,￥10/人,10,2,6.4,6.3,6.4,鑫都路菜市场,None,,快餐简餐,1,0
13232,13512,5359535,莘庄,黄山菜饭骨头汤,210,快餐简餐,￥11/人,11,2,6.4,6.4,6.4,莘建东路399弄26支弄,18701707281,,快餐简餐,1,0
13233,13513,62730353,闵行区,邢氏绿色早点,210,快餐简餐,,-1,1,6.4,6.4,6.4,澄江路与虹梅南路交叉口西50米,None,,快餐简餐,1,0
13234,13514,58396781,闵行区,蒸实惠健康小厨,210,快餐简餐,￥20/人,20,5,6.5,6.5,6.6,沪星路105号车配龙生活欢乐港2楼美食广场,18761149752,,快餐简餐,1,0
13235,13515,65771785,南方商城,天龙煲仔饭,210,快餐简餐,,-1,2,6.4,6.4,6.4,梅陇镇罗秀路1825号第二幢底层7号,13611752331,,快餐简餐,1,0
13236,13516,4505589,万源城/东兰路,永和大王,210,快餐简餐,￥16/人,16,,6.2,6.4,6.3,漕宝路1096号(漕宝路古美路路口),02134222177,,快餐简餐,1,
13237,13517,65680746,吴泾,Formosa 台式快餐,210,快餐简餐,￥20/人,20,3,6.2,6.6,6.2,广南路722号,15000378040,,快餐简餐,1,0
13238,13518,4133017,七宝,永和豆浆,210,快餐简餐,￥21/人,21,104,6.5,6.3,6.2,宝铭路8号卜蜂莲花内(近新镇路),02154857758,,快餐简餐,1,2
13239,13519,67616864,莘庄,徐盛兴,210,快餐简餐,,-1,11,6.4,6.5,6.5,None,-1,,快餐简餐,1,0
13240,13520,34344048,七宝,天天见面,210,快餐简餐,￥14/人,14,4,6.6,6.5,6.7,None,-1,,快餐简餐,1,0
13241,13521,10338699,莘庄,纯粹食尚,210,快餐简餐,￥34/人,34,17,6.4,6.7,6.7,都市路5001号莘庄仲盛B1(莘庄地铁站),None,,快餐简餐,1,0
13242,13522,41502750,闵行区,悠品味,210,快餐简餐,￥15/人,15,4,6.5,6.6,6.4,江月路1500号,02134797770,,快餐简餐,1,0
13243,13523,19578366,七宝,桥头老卤,210,快餐简餐,￥15/人,15,13,6.4,6.4,6.7,七宝镇南大街6号,None,,快餐简餐,1,0
13244,13524,58476582,闵行区,大食堂,210,快餐简餐,,-1,2,6.5,6.5,6.1,北松公路浪漫季节旁,4008456577,,快餐简餐,1,0
13245,13525,58927721,闵行区,哆来兮,210,快餐简餐,,-1,1,6.3,6.6,6.3,古美路,None,,快餐简餐,1,0
13246,13526,14990392,南方商城,福建沙县营养小吃,210,快餐简餐,,-1,3,6.3,6.3,6.6,平阳路656号,15901627681,,快餐简餐,1,0
13247,13527,15606590,春申地区,月盛小吃,210,快餐简餐,,-1,1,6.3,6.3,6.3,春申路1450号,None,,快餐简餐,1,0
13248,13528,37781516,闵行区,大众早点,210,快餐简餐,,-1,2,7.5,7.5,7.7,古美路750号,13651822575,,快餐简餐,1,0
13249,13529,56790697,华漕,永和豆浆,210,快餐简餐,￥14/人,14,32,6.2,6.1,6,纪翟路256号绿地旭辉E天地(旭辉E天地),02164020181,,快餐简餐,1,0
13250,13530,3120340,交大闵行校区,饿了么,210,快餐简餐,￥28/人,28,223,5.7,5.6,6,东川路800号上海交通大学内(近永平路),02131265430,,快餐简餐,1,3
13251,13531,54690067,华漕,永和大王,210,快餐简餐,￥23/人,23,4,6.1,6.8,6.2,诸新路,None,,快餐简餐,1,0
13252,13532,23954345,莘庄,点点送,210,快餐简餐,￥39/人,39,,0,0,0,都市路5001号仲盛世界商城5楼(莘庄地铁站),4008827517,,快餐简餐,1,
13253,13533,17178943,莘庄,台北101手工牛轧糖,210,快餐简餐,,-1,,0,0,0,沪闵路6088号莘庄龙之梦B2楼(莘庄地铁站),13917860850,,快餐简餐,1,
13254,13534,68120090,七宝,大食代,210,快餐简餐,,-1,,0,0,0,漕宝路,None,,快餐简餐,1,
13255,13535,17213558,莘庄龙之梦,金饭碗,210,快餐简餐,,-1,,0,0,0,沪闵路6088号凯德龙之梦B1楼(莘庄地铁站),None,,快餐简餐,1,
13256,13536,65392924,虹桥镇,永和豆浆,210,快餐简餐,￥19/人,19,,0,0,0,吴中路与合川路交叉口旁,None,,快餐简餐,1,
13257,13537,27140655,南方商城,鱼至尊宅急送,210,快餐简餐,,-1,,0,0,0,沪闵路7866弄莲花国际广场B1楼东品西食超市内(莲花路地铁站),02134716730,,快餐简餐,1,
13258,13538,5427616,七宝,九隆羊杂割,210,快餐简餐,,-1,,0,0,0,曹宝路3509号汇宝广场1楼(近地铁9号线七宝站),None,,快餐简餐,1,
13259,13540,24594455,莘庄,广式煲仔饭,210,快餐简餐,￥17/人,17,,0,0,0,沁春路1338弄,13402102828,,快餐简餐,1,
13260,13541,32708980,交大闵行校区,德食快餐,210,快餐简餐,,-1,,0,0,0,东川路811弄33号,13512186033,,快餐简餐,1,
13261,13542,57254617,南方商城,阿婆蒸菜饭,210,快餐简餐,,-1,,0,0,0,古方路56号莲花国际广场B1层东品西食(我爱咖喱),None,,快餐简餐,1,
13262,13543,27478167,七宝,煲上皇煲仔饭,210,快餐简餐,,-1,,0,0,0,联明路339弄联盛花苑盛家厍21号,17717598392,,快餐简餐,1,
13263,13544,67122406,七宝,巴帝瘦身餐,210,快餐简餐,,-1,,0,0,0,沪星路318,17721277967,,快餐简餐,1,
13264,13545,67187328,南方商城,莲花国际广场食堂,210,快餐简餐,,-1,,0,0,0,莲花国际广场B1食堂,None,,快餐简餐,1,
13265,13546,38069690,吴泾,味道美食餐厅,210,快餐简餐,￥14/人,14,,0,0,0,广南路710号,18516020700,,快餐简餐,1,
13266,13547,16710654,虹梅路,中式牛肉面,210,快餐简餐,,-1,,0,0,0,翠钰路33号,13817146664,,快餐简餐,1,
13267,13548,24060534,万源城/东兰路,千统杂酱面,210,快餐简餐,,-1,,0,0,0,东兰路258号,02133671331,,快餐简餐,1,
13268,13549,22108960,莘庄,比特先生,210,快餐简餐,,-1,,0,0,0,七莘路182号,02154736105,,快餐简餐,1,
13269,13550,66925275,虹梅路,老熊手抓龙虾,210,快餐简餐,,-1,,0,0,0,虹梅路2962号(近吴中路),18918555363,,快餐简餐,1,
13270,13551,21826926,颛桥,馅饼之家,210,快餐简餐,,-1,,0,0,0,繁安路289号,18019388484,,快餐简餐,1,
13271,13552,32331665,莘庄龙之梦,焗饭,210,快餐简餐,,-1,,0,0,0,莘庄龙之梦,13552512898,,快餐简餐,1,
13272,13553,13910170,南方商城,果果自家烘焙小厨,210,快餐简餐,,-1,,0,0,0,古美西路陇西菜市场2号门(近南方商城),13816116694,,快餐简餐,1,
13273,13554,57407639,莘庄,天龙煲仔饭,210,快餐简餐,,-1,,0,0,0,莘庄镇梅陇西路2078号一、二层,17302108906,,快餐简餐,1,
13274,13555,65321867,南方商城,章鱼小丸子,210,快餐简餐,,-1,,0,0,0,古方路78号南方休闲广场台湾风情街1楼,13817467212,,快餐简餐,1,
13275,13556,14990151,七宝,传家煲,210,快餐简餐,,-1,,0,0,0,佳宝路-,02154267718,,快餐简餐,1,
13276,13557,17828433,七宝,阿诺匹萨,210,快餐简餐,,-1,,0,0,0,七莘路1839弄财富108广场1007室(近华中路),18918077997,,快餐简餐,1,
13277,13558,41692875,浦江镇,品味轩外卖,210,快餐简餐,,-1,,0,0,0,浦江镇昌达路27号3幢1楼C区,15618040054,,快餐简餐,1,
13278,13559,17670464,老闵行,老陕西羊肉汤!,210,快餐简餐,,-1,,0,0,0,沧源路,18301933041,,快餐简餐,1,
13279,13560,37776832,老闵行,川湘赣小炒,210,快餐简餐,￥20/人,20,,0,0,0,沪闵路241号,13661999787,,快餐简餐,1,
13280,13561,22979269,七宝,绿地自提柜午餐店,210,快餐简餐,,-1,,0,0,0,闵行七莘路1839号财富108广场南楼B1电梯间,None,,快餐简餐,1,
13281,13562,27169883,仲盛商业中心,咖喱！咖喱！,210,快餐简餐,,-1,,0,0,0,莘朱路128号,15800706965,,快餐简餐,1,
13282,13563,48228198,南方商城,欢歌天天,210,快餐简餐,,-1,,0,0,0,莲花国际广场(莲花路地铁站),02168686999,,快餐简餐,1,
13283,13564,26970531,金平路步行街,五奎庄,210,快餐简餐,￥18/人,18,,0,0,0,金平路760号,02152211398,,快餐简餐,1,
13284,13565,16279327,南方商城,黄山菜饭骨头汤,210,快餐简餐,￥11/人,11,,0,0,0,古美西路与合川路交叉口,18721676398,,快餐简餐,1,
13285,13566,23125578,万源城/东兰路,大众,210,快餐简餐,,-1,,0,0,0,漕宝路1673号,02161507849,,快餐简餐,1,
13286,13567,23432156,七宝,自提-泰米便当,210,快餐简餐,,-1,,0,0,0,财富108广场北楼b1电梯间,None,,快餐简餐,1,
13287,13568,21132844,老闵行,正宗台湾士林大鸡排,217,快餐简餐,,-1,,0,0,0,鹤庆路331号,13585991652,,小吃,1,
13288,13570,65752116,华漕,广式煲仔饭,210,快餐简餐,￥17/人,17,,0,0,0,纪翟路与北翟支路交叉口旁,None,,快餐简餐,1,
13289,13571,21272937,莘庄,筷食代美食城,210,快餐简餐,￥21/人,21,,0,0,0,莘浜路93号(近莘东路),15901847217,,快餐简餐,1,
13290,13572,58666403,万源城/东兰路,vivian午餐店,210,快餐简餐,,-1,,0,0,0,万源路986弄99幢1001室,13918021466,,快餐简餐,1,
13291,13573,21243680,万源城/东兰路,淮南牛肉汤,210,快餐简餐,￥14/人,14,,0,0,0,古龙路1245号,13601744462,,快餐简餐,1,
13292,13574,17961673,莘庄,川湘小厨,210,快餐简餐,,-1,,0,0,0,莘朱路170号(闵城路口),13764725693,,快餐简餐,1,
13293,13575,65337202,春申地区,菜饭骨头汤黄山特色,210,快餐简餐,,-1,,0,0,0,莲花南路1188弄58号,15000680071,,快餐简餐,1,
13294,13576,58905356,万源城/东兰路,广东小厨烧腊馆,210,快餐简餐,,-1,,0,0,0,漕宝路龙茗路大上海花园酒店公寓(田林路),02161557489,,快餐简餐,1,
13295,13577,42958521,南方商城,菜饭骨头汤,210,快餐简餐,￥11/人,11,,0,0,0,罗秀路1825弄15号,13818134518,,快餐简餐,1,
13296,13578,22979287,万源城/东兰路,秦源小厨,210,快餐简餐,,-1,,0,0,0,龙茗路1256号世纪联华1楼,None,,快餐简餐,1,
13297,13579,22985342,老闵行,咸肉菜饭骨头汤,210,快餐简餐,￥11/人,11,,0,0,0,瑞丽路中学旁边,13042178881,,快餐简餐,1,
13298,13580,21026017,莘庄,黄山菜饭骨头汤,210,快餐简餐,￥11/人,11,,0,0,0,莘沥路98号,None,,快餐简餐,1,
13299,13581,17989207,老闵行,老上海面馆,210,快餐简餐,￥20/人,20,,0,0,0,景谷路128号(近碧江路),13917466785,,快餐简餐,1,
